,received,France & North Africa,SMRC Le Plessis Robinson,,,,,,,,,,,,,,No L1-L3 Given,No L1-L3 Given,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No Value planned,,,,,#N/A,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,
421000,SMRC,France & North Africa,SMRC Tetouan,,,K1410,Customer projects repeat,RENAULT,,7835,Assembly / Secondary Equipment,Assembly Line,Automated Assembly Line,New equipment,Assembly / Inspection Machine,0,Capex & Equipment,Assembly,,,No,Assembly Line,Tangible,Secondary Equipment,,not relevant,,,,no,,,,,,no,0,??,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,,,,,,,,,,,,0.0,0,0,0,0,0,0,"11,355","14,850","26,205",EUR,,0.0955,0.0938,0.0938,0.0938,0.0938,0,0,0,"1,066","1,394","2,459",Value planned,,SMRC Tetouan,RAS110011,,Customer Projects,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"1,065.5","1,393.5","2,459.1",0.0,0.0,"2,459",-26202.54094,,
421001,SMRC,France & North Africa,SMRC Tetouan,,,Kit LOTO ,"	Environment, Health & Safety (EHS)",Plant,,8279,Moulding Machine,Automation,Safety fence,0,0,0,Capex & Equipment,IMM,,2027-2030,No,Other IMM Auxillary,Tangible,EHS,,not relevant,,,,no,,,,,,no,0,??,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,,,,,,,,,,,,0.0,0,0,0,0,0,0,26,0,26,EUR,,0.0955,0.0938,0.0938,0.0938,0.0938,0,0,0,2,0,2,Value planned,,SMRC Tetouan,RAS190016,,Others,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,0.0,2.4,0.0,0.0,2,-25.57538779,,
421002,SMRC,France & North Africa,SMRC Tetouan,,,Adaptation Vis ABS,Rationalization,Plant,,4822,Moulding Machine,Automation,Spares (that will be capitalised),0,0,0,MRO,Spare parts & Automation Components for Equipment,,,,Other IMM Auxillary,Tangible,Maintenance,,not relevant,,,,no,,,,,,no,0,??,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,,,,,,,,,,,,0.0,0,0,0,0,0,0,427,0,427,EUR,,0.0955,0.0938,0.0938,0.0938,0.0938,0,0,0,40,0,40,Value planned,,SMRC Tetouan,RAS190016,,Replacement/Maintenance,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.1,0.0,40.1,0.0,0.0,40,-426.9267503,,
421003,SMRC,France & North Africa,SMRC Tetouan,,,2 microgèles ( 1 PT + 1MT),Replacement,Plant,,8514,Moulding Machine Auxiliaries,Raw Plastics Material Handling and Storage Equipment,Drying & Dehumidifying,Hot Air Drier,0,0,Capex & Equipment,IMM auxiliaries,,,No,Material Dryer,Tangible,Moulding,,not relevant,,,,no,,,,,,no,0,??,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,,,,,,,,,,,,0.0,0,0,0,0,0,0,304,0,304,EUR,,0.0955,0.0938,0.0938,0.0938,0.0938,0,0,0,29,0,29,Value planned,,SMRC Tetouan,RAS190014,,Replacement/Maintenance,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.5,0.0,28.5,0.0,0.0,29,-303.7482654,,
421004,SMRC,France & North Africa,SMRC Tetouan,,,2 sécheurs,Replacement,Plant,,8514,Moulding Machine Auxiliaries,Raw Plastics Material Handling and Storage Equipment,Drying & Dehumidifying,Hot Air Drier,0,0,Capex & Equipment,IMM auxiliaries,,,No,Material Dryer,Tangible,Moulding,,not relevant,,,,no,,,,,,no,0,??,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,,,,,,,,,,,,0.0,0,0,0,0,0,0,304,0,304,EUR,,0.0955,0.0938,0.0938,0.0938,0.0938,0,0,0,29,0,29,Value planned,,SMRC Tetouan,RAS190014,,Replacement/Maintenance,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.5,0.0,28.5,0.0,0.0,29,-304.0308219,,
421005,SMRC,France & North Africa,SMRC Tetouan,,,Dépose Axiale : H2400 + KM 1000 + KM 1300 ( Support Robot),Others,Plant,,7565,Robot,Spares (that will be capitalised),0,0,0,0,MRO,Spare parts & Automation Components for Equipment,,,,Other Robot/Cobot,Tangible,Maintenance,,not relevant,,,,no,,,,,,no,0,??,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,,,,,,,,,,,,0.0,0,0,0,0,0,"1,281",0,0,"1,281",EUR,,0.0955,0.0938,0.0938,0.0938,0.0938,0,0,120,0,0,120,Value planned,,SMRC Tetouan,RAS280013,,Others,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.2,0.0,0.0,120.2,0.0,0.0,120,-1281.147006,,
421006,SMRC,France & North Africa,SMRC Tetouan,,,Insourcing regranulation : MEP ligne regranulation,Rationalization,Plant,,8233,Moulding Machine Auxiliaries,Granulators and other Material reprocessing Equipment,Offline (Centralised),0,0,0,Capex & Equipment,IMM auxiliaries,,,No,Other IMM Auxillary,Tangible,Moulding,,not relevant,,,,no,,,,,,no,0,??,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,,,,,,,,,,,,0.0,0,0,0,0,0,287,0,0,287,EUR,,0.0955,0.0938,0.0938,0.0938,0.0938,0,0,27,0,0,27,Value planned,,SMRC Tetouan,RAS190016,,Replacement/Maintenance,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.9,0.0,0.0,26.9,0.0,0.0,27,-286.7509689,,
421007,SMRC,France & North Africa,SMRC Tetouan,,,Remplacement robot ( KM 1300+KM1000+KM800+HAIt900),Replacement,Plant,,8506,Robot,Articulated Robot (Industrial),6-Axis,Handling,0,0,Capex & Equipment,Robots or/and Grippers,,,,4-6 Axis,Tangible,Secondary Equipment,,not relevant,,,,no,,,,,,no,0,??,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,,,,,,,,,,,,0.0,0,0,0,0,0,0,"1,009",652,"1,661",EUR,,0.0955,0.0938,0.0938,0.0938,0.0938,0,0,0,95,61,156,Value planned,,SMRC Tetouan,RAS280012,,Replacement/Maintenance,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.7,61.1,155.8,0.0,0.0,156,-1660.625068,,
421008,SMRC,France & North Africa,SMRC Tetouan,,,Scanner 3D,Rationalization,Plant,,8079,Laboratory and Test Equipment,Quality Testing Equipment,Amplitude Testing,0,0,0,Capex & Equipment,Laboratory Equipment,,,,Quality Testing Equipment,Tangible,Quality,,not relevant,,,,no,,,,,,no,0,??,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,,,,,,,,,,,,0.0,0,0,0,0,0,"1,303",0,0,"1,303",EUR,,0.0955,0.0938,0.0938,0.0938,0.0938,0,0,122,0,0,122,Value planned,,SMRC Tetouan,RAS404302,,Replacement/Maintenance,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.3,0.0,0.0,122.3,0.0,0.0,122,-1302.989237,,
421009,SMRC,France & North Africa,SMRC Tetouan,,,WIP en hauteur ,Expansion,Plant,,8061,Packaging,Trollies,0,0,0,0,Logistic,Direct Material Logsitic,,,,Trollies,Tangible,Logistics,,not relevant,,,,no,,,,,,no,0,??,,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,,,,,,,,,,,,0.0,0,0,0,0,0,0,587,0,587,EUR,,0.0955,0.0938,0.0938,0.0938,0.0938,0,0,0,55,0,55,Value planned,,SMRC Tetouan,RAS404703,,Expansion Capex,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,55.0,0.0,0.0,55,-586.4800528,,
421010,SMRC,France & North Africa,SMRC Tetouan,,,Remise en rétention de la zone déchet ( Bac de rétention et travaux génie civil) ,Expansion,Plant,,69,Property/Civil,Modification/Refurbishment,0,0,0,0,Facility,Building,,,,Civil work - Building Modification/Refurbishment,Tangible,Building,,not relevant,,,,no,,,,,,no,0,??,,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,,,,,,,,,,,,0.0,0,0,0,0,0,343,0,0,343,EUR,,0.0955,0.0938,0.0938,0.0938,0.0938,0,0,32,0,0,32,Value planned,,SMRC Tetouan,RAS120014,,Expansion Capex,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.2,0.0,0.0,32.2,0.0,0.0,32,-343.3234477,,
421011,SMRC,France & North Africa,SMRC Tetouan,,,Refurbishment de tous les mains de préhension,Replacement,Plant,,8043,Moulding Machine Auxiliaries,Spares (that will be capitalised),0,0,0,0,MRO,Spare parts & Automation Components for Equipment,,,,Other IMM Auxillary,Tangible,Maintenance,,not relevant,,,,no,,,,,,no,0,??,,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,,,,,,,,,,,,0.0,0,0,0,0,0,0,347,0,347,EUR,,0.0955,0.0938,0.0938,0.0938,0.0938,0,0,0,33,0,33,Value planned,,SMRC Tetouan,RAS190016,,Replacement/Maintenance,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.6,0.0,32.6,0.0,0.0,33,-347.1408747,,
421012,SMRC,France & North Africa,SMRC Tetouan,,,Refurbishment IMM / Equipements welding,Replacement,Plant,,9513,Assembly / Secondary Equipment,Retrofit/Refurbishment,Welding Machine,Machine,Robotic Welding Cell,Vibration,Capex & Equipment,Welding,,,,Retrofit / Refurbishment,Tangible,Secondary Equipment,,not relevant,,,,no,,,,,,no,0,??,,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,,,,,,,,,,,,0.0,0,0,0,0,0,0,652,0,652,EUR,,0.0955,0.0938,0.0938,0.0938,0.0938,0,0,0,61,0,61,Value planned,,SMRC Tetouan,RAS110023,,Replacement/Maintenance,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.2,0.0,61.2,0.0,0.0,61,-651.8982705,,
421013,SMRC,France & North Africa,SMRC Tetouan,,,CARL (update + Carl touch),Others,Plant,,287,IT and Communications,Software/Licenses,Application,Accounting Software,0,0,IT,IT Software,,,,Software - General,Intangible,IT,,not relevant,,,,no,,,,,,no,0,??,,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,,,,,,,,,,,,0.0,0,0,0,0,0,304,0,0,304,EUR,,0.0955,0.0938,0.0938,0.0938,0.0938,0,0,29,0,0,29,Value planned,,SMRC Tetouan,RAS170011,,Others,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.5,0.0,0.0,28.5,0.0,0.0,29,-304.0308219,,
421014,SMRC,France & North Africa,SMRC Tetouan,,,Aménagement atelier maintenance ( machine de soudure Laser),Rationalization,Plant,,8005,Plant equipment,Other plant equipment,0,0,0,0,Capex & Equipment,Plant Equipment,,,,Other Plant Equipment,Tangible,Others/exemption limit,,not relevant,,,,no,,,,,,no,0,??,,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,,,,,,,,,,,,0.0,0,0,0,0,0,543,0,0,543,EUR,,0.0955,0.0938,0.0938,0.0938,0.0938,0,0,51,0,0,51,Value planned,,SMRC Tetouan,RAS404506,,Replacement/Maintenance,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,51.0,0.0,0.0,51,-542.9121819,,
421015,SMRC,France & North Africa,SMRC Tetouan,,,Equiper les machines d’injection par des imprimantes,Others,Plant,,8154,IT and Communications,Traceability,Hardware and Software,0,0,0,IT,IT Hardware & Equipment,,,,Hardware,Tangible,IT,,not relevant,,,,no,,,,,,no,0,??,,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,,,,,,,,,,,,0.0,0,0,0,0,0,76,0,0,76,EUR,,0.0955,0.0938,0.0938,0.0938,0.0938,0,0,7,0,0,7,Value planned,,SMRC Tetouan,RAS170017,,Others,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1,0.0,0.0,7.1,0.0,0.0,7,-76.00770547,,
421016,SMRC,France & North Africa,SMRC Tetouan,,,Pistolet pour declaration Production (Buckup AGW- Qté 5),Others,Plant,,8154,IT and Communications,Traceability,Hardware and Software,0,0,0,IT,IT Hardware & Equipment,,,,Hardware,Tangible,IT,,not relevant,,,,no,,,,,,no,0,??,,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,,,,,,,,,,,,0.0,0,0,0,0,0,87,0,0,87,EUR,,0.0955,0.0938,0.0938,0.0938,0.0938,0,0,8,0,0,8,Value planned,,SMRC Tetouan,RAS170017,,Others,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.2,0.0,0.0,8.2,0.0,0.0,8,-86.86594911,,
421017,SMRC,France & North Africa,SMRC Tetouan,,,Remise en état des packaging Interne,Replacement,Plant,,1135,Packaging,Internal Usage,Customized,Bags,0,0,Logistic,Direct Material Logsitic,,,,Plastic Bins / Totes,Tangible,Logistics,,not relevant,,,,no,,,,,,no,0,??,,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,,,,,,,,,,,,0.0,0,0,0,0,0,65,0,0,65,EUR,,0.0955,0.0938,0.0938,0.0938,0.0938,0,0,6,0,0,6,Value planned,,SMRC Tetouan,RAS404701,,Replacement/Maintenance,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1,0.0,0.0,6.1,0.0,0.0,6,-65.14946183,,
421018,SMRC,France & North Africa,SMRC Tetouan,,,Station de travail Fixe,Replacement,Plant,,7840,Assembly / Secondary Equipment,Retrofit/Refurbishment,Assembly Line,Assembly Stations,0,0,Capex & Equipment,Assembly,,,No,Retrofit / Refurbishment,Tangible,Secondary Equipment,,not relevant,,,,no,,,,,,yes,0,??,,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,,,,,,,,,,,,0.0,0,0,0,0,0,38,0,38,76,EUR,,0.0955,0.0938,0.0938,0.0938,0.0938,0,0,4,0,4,7,Value planned,,SMRC Tetouan,RAS110023,,Replacement/Maintenance,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,0.0,3.6,7.1,0.0,0.0,7,-76.00770547,,
421019,SMRC,France & North Africa,SMRC Tetouan,,,Wagon d'approvisionnement des lignes par train,Rationalization,Plant,,8061,Packaging,Trollies,0,0,0,0,Logistic,Direct Material Logsitic,,,,Trollies,Tangible,Logistics,,not relevant,,,,no,,,,,,no,0,??,,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,,,,,,,,,,,,0.0,0,0,0,0,0,"1,086",0,0,"1,086",EUR,,0.0955,0.0938,0.0938,0.0938,0.0938,0,0,102,0,0,102,Value planned,,SMRC Tetouan,RAS404703,,Replacement/Maintenance,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.9,0.0,0.0,101.9,0.0,0.0,102,-1085.824364,,
421020,SMRC,France & North Africa,SMRC Tetouan,,,broyeurs pied presse (Carottes ; 3 presses) ,Rationalization,Plant,,8234,Moulding Machine Auxiliaries,Granulators and other Material reprocessing Equipment,Online (Beside the Machine),0,0,0,Capex & Equipment,IMM auxiliaries,,,No,Other IMM Auxillary,Tangible,Moulding,,not relevant,,,,no,,,,,,no,0,??,,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,,,,,,,,,,,,0.0,0,0,0,0,0,456,0,438,894,EUR,,0.0955,0.0938,0.0938,0.0938,0.0938,0,0,43,0,41,84,Value planned,,SMRC Tetouan,RAS190016,,Replacement/Maintenance,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.8,0.0,41.1,83.9,0.0,0.0,84,-894.0941548,,
421021,SMRC,France & North Africa,SMRC Tetouan,,,"Installation de l' AGW dans la projet CSW  imprimente galia , imprimente etiquette  ,lecteur, ecran ( ligne couture et sortie PF Gainage ) ",Others,Plant,,8154,IT and Communications,Traceability,Hardware and Software,0,0,0,IT,IT Hardware & Equipment,,,,Hardware,Tangible,IT,,not relevant,,,,no,,,,,,no,0,??,,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,,,,,,,,,,,,0.0,0,0,0,0,0,0,434,0,434,EUR,,0.0955,0.0938,0.0938,0.0938,0.0938,0,0,0,41,0,41,Value planned,,SMRC Tetouan,RAS170017,,Others,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.7,0.0,40.7,0.0,0.0,41,-433.9260934,,
421022,SMRC,France & North Africa,SMRC Tetouan,,,Nouveaux compresseurs (remplacement d'ancien compresseurs),Replacement,Plant,,8096,Plant equipment,Compressed Air Equipment,Compressors,0,0,0,Capex & Equipment,Plant Equipment,,,,Air compressor,Tangible,Energy,,not relevant,,,,no,,,,,,no,0,??,,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,,,,,,,,,,,,0.0,0,0,0,0,0,0,652,0,652,EUR,,0.0955,0.0938,0.0938,0.0938,0.0938,0,0,0,61,0,61,Value planned,,SMRC Tetouan,RAS404501,,Replacement/Maintenance,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.1,0.0,61.1,0.0,0.0,61,-651.4946183,,
421023,SMRC,France & North Africa,SMRC Tetouan,,,Compteurs électrique au niveau assemblage,Rationalization,Plant,,8130,Facilities Management,Energy Monitoring System for the factory - R Energy,Electricity,0,0,0,Facility,Electrical Installations Service & Materials,,,,Other Electrical equipment,Tangible,Energy,,Other Positive ESG Impact ,,,,no,,,,,,no,0,??,,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,,,,,,,,,,,,0.0,0,0,0,0,0,271,0,0,271,EUR,,0.0955,0.0938,0.0938,0.0938,0.0938,0,0,25,0,0,25,Value planned,,SMRC Tetouan,RAS310014,,Replacement/Maintenance,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.5,0.0,0.0,25.5,0.0,0.0,25,-271.456091,,
421024,SMRC,France & North Africa,SMRC Tetouan,,,Modification des portes de la centrale matière pour faciliter flux des chariots scrap,Expansion,Plant,,134,Maintenance Repair and Operation,Other Maintenance Repair and Operation,0,0,0,0,MRO,Maintenance services,,,,CCTV and other security equipment,Intangible,IT,,not relevant,,,,no,,,,,,no,0,??,,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,,,,,,,,,,,,0.0,0,0,0,0,0,130,0,0,130,EUR,,0.0955,0.0938,0.0938,0.0938,0.0938,0,0,12,0,0,12,Value planned,,SMRC Tetouan,RAS320011,,Expansion Capex,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.2,0.0,0.0,12.2,0.0,0.0,12,-130.2989237,,
421025,SMRC,France & North Africa,SMRC Tetouan,,,Aeration zone injection,"	Environment, Health & Safety (EHS)",Plant,,69,Property/Civil,Modification/Refurbishment,0,0,0,0,Facility,Building,,,,Civil work - Building Modification/Refurbishment,Tangible,Building,,not relevant,,,,no,,,,,,no,0,??,,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,,,,,,,,,,,,0.0,0,0,0,0,0,543,0,0,543,EUR,,0.0955,0.0938,0.0938,0.0938,0.0938,0,0,51,0,0,51,Value planned,,SMRC Tetouan,RAS120014,,Others,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,51.0,0.0,0.0,51,-542.9121819,,
421026,SMRC,France & North Africa,SMRC Tetouan,,,Caméra thermique pour analyse des moules ou écarn thermometer avec écran LCD,Others,Plant,,8043,Moulding Machine Auxiliaries,Spares (that will be capitalised),0,0,0,0,MRO,Spare parts & Automation Components for Equipment,,,,Other IMM Auxillary,Tangible,Maintenance,,not relevant,,,,no,,,,,,no,0,??,,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,,,,,,,,,,,,0.0,0,0,0,0,0,0,76,0,76,EUR,,0.0955,0.0938,0.0938,0.0938,0.0938,0,0,0,7,0,7,Value planned,,SMRC Tetouan,RAS190016,,Others,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1,0.0,7.1,0.0,0.0,7,-76.00770547,,
421027,SMRC,France & North Africa,SMRC Tetouan,,,Grillage Zone SET atelier ,Others,Plant,,69,Property/Civil,Modification/Refurbishment,0,0,0,0,Facility,Building,,,,Civil work - Building Modification/Refurbishment,Tangible,Building,,not relevant,,,,no,,,,,,no,0,??,,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,,,,,,,,,,,,0.0,0,0,0,0,0,76,0,0,76,EUR,,0.0955,0.0938,0.0938,0.0938,0.0938,0,0,7,0,0,7,Value planned,,SMRC Tetouan,RAS120014,,Others,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1,0.0,0.0,7.1,0.0,0.0,7,-76.00770547,,
421028,SMRC,France & North Africa,SMRC Tetouan,,,Equiper Salle SET ( Etagère + climatisation+ Affichage ) ,Replacement,Plant,,69,Property/Civil,Modification/Refurbishment,0,0,0,0,Facility,Building,,,,Civil work - Building Modification/Refurbishment,Tangible,Building,,not relevant,,,,no,,,,,,no,0,??,,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,,,,,,,,,,,,0.0,0,0,0,0,0,76,0,0,76,EUR,,0.0955,0.0938,0.0938,0.0938,0.0938,0,0,7,0,0,7,Value planned,,SMRC Tetouan,RAS120014,,Replacement/Maintenance,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1,0.0,0.0,7.1,0.0,0.0,7,-76.00770547,,
421029,SMRC,France & North Africa,SMRC Tetouan,,,Screens,Replacement,Plant,,8003,Office Supplies Equipment,Other Office Supplies & Equipment,0,0,0,0,Consumables,Office Material,,,,Other Office Supplies & Equipment,Tangible,Office / Administration,,not relevant,,,,no,,,,,,no,0,??,,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,,,,,,,,,,,,0.0,0,0,0,0,0,49,0,49,98,EUR,,0.0955,0.0938,0.0938,0.0938,0.0938,0,0,5,0,5,9,Value planned,,SMRC Tetouan,RAS340012,,Replacement/Maintenance,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,0.0,4.6,9.2,0.0,0.0,9,-97.72419275,,
421030,SMRC,France & North Africa,SMRC Tetouan,,,Chariot manuel de traçage et zoning (peinture et ruban),Expansion,Plant,,8154,IT and Communications,Traceability,Hardware and Software,0,0,0,IT,IT Hardware & Equipment,,,,Hardware,Tangible,IT,,not relevant,,,,no,,,,,,no,0,??,,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,,,,,,,,,,,,0.0,0,0,0,0,0,0,87,0,87,EUR,,0.0955,0.0938,0.0938,0.0938,0.0938,0,0,0,8,0,8,Value planned,,SMRC Tetouan,RAS170017,,Expansion Capex,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.2,0.0,8.2,0.0,0.0,8,-86.86594911,,
421031,SMRC,France & North Africa,SMRC Tetouan,,,"Equipement d’ergonomie ( sonomètre,  …)","	Environment, Health & Safety (EHS)",Plant,,7832,Assembly / Secondary Equipment,Assembly Line,Assembly Stations,0,0,0,Capex & Equipment,Assembly,,,No,Assembly Line,Tangible,Secondary Equipment,,not relevant,,,,no,,,,,,yes,0,??,,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,,,,,,,,,,,,0.0,0,0,0,0,0,33,0,30,62,EUR,,0.0955,0.0938,0.0938,0.0938,0.0938,0,0,3,0,3,6,Value planned,,SMRC Tetouan,RAS110011,,Others,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,0.0,2.8,5.8,0.0,0.0,6,-62.14974335,,
